,customer_id,user_name,ratings,review_head,review_body
33,review-51f0b3d2-0907-42c2-a7ff-fc53425c468e,Omprakash,4,Worth the money,wow laptop switched gaming desktop moce frequently totally satisfied got guys already know features laptop tell users experience pros 1 light weight plastic body gaming laptop 2 great cooling system 3 nvidia run almost game play pubg pc rules survival apex legends cs go battlefield 34all runs good medium setting 4 board nahimic works great foread
34,review-4cd51417-4d7c-4783-a2c0-51b575e7c0af,Prince Kumar,5,Mind-blowing purchase,one best gaming laptop budget got 55k u want product budget thn wait sellonly thing hoped ssd onlybut dont worry extra slots given particular requirementsjust go without thinkingits awesome
35,review-fea9eef5-0034-4385-9bb3-7397be6e3b6b,Harsh Utsav,3,Just okay,laptop good windows update gave lot problems update boot time increased 3 minutes moreover lot bugs glitches driver related issues playing video youtube got lags stutter happens playing 4k 1080p60 videos offline next gaming performance good fps capped 60 due windows xbox dvr fullscreen optimisations struggled lot fix web cam drivers graphics driver finally solved 60fps cap issread
36,review-ce9d9583-6f09-4ed6-b582-8009e2e0b488,Manthan Poojary,5,Worth every penny,best configured product price range laptop currently produced features price range laptop except one
37,review-c2c0de77-9a44-43ee-8934-857d5c563e0b,Flipkart Customer,5,Classy product,great laptop anything u read slow booting upto 7 minutes booting windows updates nothing else cooling system awesome ssd right empty slot pci ssd graphics 1050 1050ti total 8 gb graphics 4gb 1050 4gb intel uhd graphics windows hello support light considering power packed lack ips display shows itread
38,review-8734cc56-2209-486a-9d21-dc756148a973,Shuvam Lal,5,Terrific purchase,terrific productjust beast needsgo
39,review-9bb232df-3b5d-48d6-95f9-4d42adbe65ba,chetan parkash,5,Great product,overall good product need check gaming performance
40,review-f5e73f04-2f76-4567-9991-277535f141d2,Habeeb Dashti,5,Just wow!,price slightly overpowered overwhelming laptop professional gaming point view dominant ij comparison laptops dota2 running around 200 fps ultra settings csgo running 230280 fps medium settings mouse control feels lot smoother accurate gaming stable ping playing online another add killer crystal clear display games would great laptop trying outread
41,review-07ca7ccc-4b8c-46c4-bb6a-cbc8831387ff,Pushpal Mondal,4,Good choice,item condition good saw uninstalled game dragon centre app dont know otherwise working fine normal usage battery lasts 3 4 hours onlyrecommend use battery saver eco mode camera quality low deal breaker first bootup takes huge time updates completed system work bit faster dont use norton windows defender better lightweight always recommend connect wifi first bootup system becread
42,review-e1a34856-1f53-4513-96b5-70725b0c631a,Abhijeet Desai,5,Super!,inr 61k good cost effective productlaptop comes without bloatware otherwise nortan antivirus preinstalled 60 days trialyoull need update drivers make run laptop efficientlygaming editing daily usage find laptop useful many categoriesbuilt quality best class youll need keyboard guard cooling pad let work efficientlyflipkart packaging nice fast
43,review-6ea85ba1-0582-40f4-aa68-c558ee1e50ea,Manu Bhat,3,Nice,tldr great gamers others look elsewherewindows button missing lhs keyboard alternative swapping fn key windows key bios come killer network card advertised mine intel chip support 2x2 connections spacebar actuate pressed edges volume brightness rockers integrated arrow keys making volume brightness adjustments two handed affair unless youve got absoread
44,review-fd857b28-890c-4475-95db-c2ab7fb2ae8f,chandoo Y,3,Nice,finally owned beast would like share following details regarding thia productpros1 design gets 552 heat sink design gives optimum performance gaming high usage3 backlight keyboard adjusted three settingscons1 much bloatware preinstalled os couldnt login second time startup blank screen display need carry service centre reinstalling fresh os2 better start performance beed add exread
45,review-32469d43-ba7d-4cd3-9c7e-4ce561524cb9,Utkarsh Rathore,5,Mind-blowing purchase,awsome deal got flipkartturbo mode amazingly working nvidea gtx 1050 smooth playing outstanding shadow effects gametotally loving
46,review-51a53de9-f887-421b-b294-6462e5617cad,Ayush Kumar,3,Nice,order delayed 1012 days cancel reorder product continuously follow order
47,review-d5c774ae-504b-49aa-a670-41275cf3b919,Naren K V,5,Best in the market!,good product satisfied super fast delivery good packaging flipkart
48,review-1ac1b7bb-8c7b-4aad-ba07-fe1fb78a8954,Cheriyan V A,3,Nice,item looks impressive installed windows hangs dont know takes 7 min boot
49,review-6ce45ffb-e274-4a4c-9e22-6785aad8b77d,Ramesh Chinni,4,Wonderful,comes lots bloatwareboot speed fast expected burn recovery software awesomeit dedicated button cooler booster 5 usefulalso far cry primal running smoothly average 45fpsneed speed payback also running fine medium settings
50,review-ef86914d-25c5-44cd-9a66-819d5a8fc640,SUMAN PATI,1,Useless product,dont buy laptop build quality poor 3 months hinge got hard cannot open lid properly plastic quality poor even handling carefully got damaged poor materials used
51,review-75b0319b-4a6f-4246-9c3f-985487ce08de,Flipkart Customer,4,Very Good,nice laptop mid budget range description given 1050ti gtx 1050 gtx software problems well minor like screen switched theres way turn restart laptophdd provided laptop slow need good performance replace ssd add pcie ssd
52,review-63ba5a80-5d0f-4777-bbc5-628bddb5bf7e,Bharath kumar,5,Just wow!,best laptop worth money got 60kthe performance good back laptop logo glows like pro making even better display viewing angle good red backlight super
53,review-09b213f2-726b-49cf-969f-21c1f5766451,PraTik PhaLke,4,Wonderful,everything perfect battery think coz gaming going fast
54,review-cc991eb9-ef0f-4114-940c-b531f870b613,Mohit Kumar,3,Nice,hinges open break time
55,review-b9ec9e51-94b0-40fe-9a60-4ff6b54b98ea,Gulshan Kumar Pal,4,Really Nice,performance good heats 80 c playing pubg mobile without cooler booster vertical viewing angles bad display tn panel ips one speakers mind blowing nahimic 3gives 5760 fps pubg mobile60 fps fortnite120 fps cs goall high graphics settings
56,review-0e657cef-8262-49dc-b5fb-26f9841a06dc,Flipkart Customer,5,Simply awesome,days ago like guys watching n surfing youtube get better n clear image product anxious um using say um happy battery bot slaggy give 3 hours time expect battery gaming laptop budget rest features man amazing might say perfect one going buy wont regretits beast
57,review-161fc446-1ed0-45e3-a598-2c7fa49292e8,Sayantan Das,5,Super!,nice product using one week found nice performing havent tried many games yet till satisfied though couldnt find numlock indicator yet dont know whether present
58,review-b12f904a-a27d-4dde-871f-40c1fc08f4fd,Vaskar Sarkar,4,Good quality product,laptop great price got 56k sale everything good except hingeshinges stiff might face problems beginning couple months believe notice hinge problem couple monthsonce get product might notice hinges stiff normally arethe problem hinge mechanism hinge stiffness closing see tha bak cover would come offi read
59,review-1bc1df4a-1bd2-48ee-ad04-5a56066eaafd,Rohan Mahakal,5,Worth every penny,best laptop price good things laptop ram upgradable upto 32 gig pcie sata interface ssd cooler booster 5 reduces temperature quickly 2 fansexhaust fan makes little noisesatisfied product
60,review-4dcb3374-dd8e-4e6c-943a-f903a51f6cb0,Hemanth Prajwal,5,Wonderful,good
61,review-d32ac3ee-4aee-4cf5-a360-e00161c71e86,Suraj Tawde,5,Brilliant,performance better i5 8th gen processor available battery drain 4 hrs office uses 2 hrs high end productive uses plus point charging rate fasterdisplay good ips panel average viewing angles refresh rate 60 hertz design good iconic back logo main highlight cooling system masterpiece available 60k laptop graphics performance better faster processor notread
62,review-4a841960-cdfc-4b0d-b54f-d0ca17770899,Harshith,5,Best in the market!,superb amazing laptopbut must include ssd necessary
63,review-5735b80e-ced8-4815-a90f-09b5b7ec6e25,Manoj,5,Fabulous!,online registration warranty unable register showing details wrong boxi dont showing like need clear explanation flipkart site delivered refurbished product contact
64,review-a54f3876-a4b4-43b8-b293-ee4146adc488,Aadhitya Logeshen,5,Super!,simplest way define product would call economical gaming laptop market today value money product price range offers features competitors would recommend one looking laptop casual gaming day day activities handled games ive installed till pretty well best product beginners gamingthe negatives would couldve beeread
65,review-6ed05288-83ac-4a4c-ad57-ed6200a96e32,vamsi krishna,5,Fabulous!,excellent productbuild quality high apart plastic bodykeyboard marvellous gamerscpu gpu highly greatdragon centre really usefuloverall lap great price
66,review-11b8a808-230e-46fd-81f0-6776f1daa3cc,Flipkart Customer,4,Wonderful,gaming beastif u wanna buy gaming go itit best gaming laptop pricei played fortnite pubg pc maximum 180 75 fps respectively custom graphics settings full resolution
67,review-15aad749-f777-47ce-ab51-9c22470ff522,Flipkart Customer,2,Bad quality,laptop good flipkart take care ekart packaging done properly seems someone try tempered packaging
68,review-b7747ba7-de0d-457e-8494-214a59e52897,Flipkart Customer,5,Terrific,awesome product go
69,review-f9087785-0edc-42df-a4a0-475653a5f641,shorab ansari,5,Brilliant,first would like give big thanks flipkart awsum service got parcel one day expected date best deal got online shopping initially scared book online heard many cases fraudulance wrong products flipkart proved wrong delivered exact product without defects damage delivery service ekart awsum delivery guy good got problm recieving parcel thank willread
70,review-8e3d7050-659d-4693-aada-130fa72c67b7,Robin Sihag,2,Not good,finger magnet mean considering features price range acceptedits hell slow first fresh start option windows 10 fix like 30mins beastspacebar dont work extreme right left guess supposed begot minute electric shock touched speakers one day never happened poor build quality considering price acceptablehinge broke 4 monthsread
71,review-f2d410ec-ebaf-4c49-978b-fa098e9cbd4e,maha marak,2,Could be way better,pros specification laptop excellent good looking design good keypad average build quality conspoor battery life heating issue playing games performance good color scheme also upto mark verdict average laptop per specification think twice buying laptop
72,review-dd08b5f3-e8fb-491e-8884-7c7bbfa4327f,Flipkart Customer,1,Terrible product,4 months since got laptop far great quite slow received package first didnt really notice screw missing underneath laptop contacted msi branch said ask flipkart went back forth thati actually used macbook prior much slower laptop compared could got one without ssdbut overall amread
73,review-74f08f56-e29e-4cd9-9296-278bcbabac6b,rishabh Sharma,4,Really Nice,great laptop pricethermals one best seen laptopdoesn heat even playing games battery life could better get around 45 hours normal use heavy workloads 60 90 minutes boots fast like 15 secondsdont even need use cooler boost heat speakers phenomenal best seen laptophavent problem speakerread
74,review-31617fd2-1976-4c00-bc46-003372af8f95,Saravana Bharathi,2,Moderate,laptop damn slow even booting slow try open documents taking 45secs respond open
75,review-7024adc7-c0af-431a-adf2-73b90efadba9,Pratik Banerjee,4,Wonderful,good laptop performance
76,review-24fd88a8-5248-4c64-8e36-b00b7c0428b1,Shubham Chaudhary,5,Highly recommended,best ever budget gaming laptop laptop greatest design speakers phenomenal performance really nice handle multitasking easily run games ultra hd happy flipkart delivery productpros high end performance speakers phenomenal great look antiglare display good cooling system awesome glowing msi dragon logo steel series keyboardcons preinstalled os loaded bloatwaresslowing booread
77,review-4d67690c-a444-44b3-9f1d-e02d1a9900ac,Tirthajit Das,5,Terrific,really good product price moreover cooler master 5 makes much better performance could included ssd cause booting time averagethe windows update version 1803 takes lot time complete overall experience quite good satisfying
78,review-5dbe2ae9-9a5f-4fae-81fd-1b013d1b8e86,soumit saswat,4,Good quality product,every thing great missed num lock indicator light key board key placing little bit weirdoverall best budget oriented gaming laptop
79,review-52b93744-f68a-4bbf-955c-eedcc7299d5f,Vijaykumar Govani,2,Not good,display horrible viewing angles compared ips display msi uses recieving marketing terms ips level isnt actually ips display also preinstalled os bundled software slow glitched gaming laptop even games like dota 2 cant get constant frame rate 40fps let alone actual gaming machine machine heats quickly underload even cooler boost active continuously think dell g serieread
80,review-c78aaec2-1fdc-47fc-b8fe-1188511df85c,harshvardhan singh,1,Utterly Disappointed,worst product updated new version windows 10 msi unable play video either online offline customer care help type irritating problem
81,review-e684bf1d-d6e4-4875-8dbc-e288a8b553cc,Bejoy NJ,1,Don't waste your money,battery stopped charging 3 rd day
82,review-fd808c3e-36e7-4e87-949d-f0206e26cede,Imran Mohammad,1,Horrible,laptop great price got 55 k noscost emi discount offer sale however rating negative ridiculously useless delivery service provided flipkart went collect product courier service provider could deliver time rating laptop would 4 stars 5
83,review-3b34d947-a6d3-404b-b109-51e3d82af3d2,Sharath Karanth,5,Just okay,camera working display horrible
84,review-f9fed27d-6312-4e7d-8836-621dd6e75027,Flipkart Customer,4,Really Nice,product good excellent gaming display played aw gta 5 lack battery back poor approximately 2 hours usage gaming
85,review-e1ebebb3-0d73-4df8-ab1f-4a9d434e100c,Ketan J,2,Expected a better product,great product price range company offering configurationinitially works slow due pending updates norton security dont forget delete norton use security since heavy windowsyou check youtube unboxing product write name model youll find itit heavy neither large handle worried weight dimensions
86,review-5e9a08e7-e693-4b4d-8776-01cd10af8eed,Shubham Bathla,1,Hated it!,porduct durable use 11 days screen issue come corner warranty issues registration service major cities hove go type worthygo indian base company service easly available
87,review-441b8dad-e938-4829-8c40-e2cafa20ec7f,Flipkart Ajitha Krishnakumar,3,Does the job,pros first performance top notch dedicated cooling system ensures overheatedthe nahimic sound system worth 5 stars build quality really poor like scale 1 10 10 worst build quality ever would say score 20the hinges get broken often back light keyboard goodbut keyboard build quality poor
88,review-f12710c2-c9d0-4142-8b7f-a5bed0068ece,Nandan Bandyopadhyay,5,Best in the market!,excellent purchase truely bang buck got 51k laptop bit slow though due window 10 home original installed lot blotware easily fixed installing m2 ssd formatting laptop running nfs payback high fhd setting smoothly assassins creed odyssey gears war running smoothly laptop high settings cod world war 2 infinity war black ops 3 also running smoothly shadows tomb raider frame dread
89,review-f32c1d80-ea00-4eef-be22-a57147c2c917,Uttam Kumar,1,Terrible product,matter nvidia driver use crashes clean installed windows several times past 1 year used ddus clean install nvidia driver tried drivers msi windows update nvidia websites nothing works sure whats issue reached msi helpdesk get help either option disable nvidia graphics card device manager much gaming laptop
90,review-f9a0c8c1-7e22-4689-a4e8-be3777afcf13,Ashish Surti,5,Fabulous!,read carefullyit amazing product msi problem update need update intel graphics driver manually runs smooth battery life great make sure uninstall norton security increases load performance laptop amazing laptop go thinking twice compared asus tuf laptop series much better laptop dual cooling system cooling read
91,review-46b57ae3-b0f2-49cf-a1bd-3d9ff66a16b9,Flipkart Customer 21,5,Worth buying.,product top notch bought bbd sale 53k performancewise laptop beast used white letters keyboard red letters unusual first alrightcontrary popular belief laptop batteries battery initially lasted 2 hours tweaks disabling cortana running eco mode battery ran 6hrs totally worth money
92,review-3edd4da4-f172-49e1-9ce1-cbc11131d97c,Rajaram Mhatre,5,Best in the market!,excellent next day delivery unexpectedlaptop well packed well functioning good product
93,review-82170aaf-01c3-41f7-86ea-afc5256f0d57,Ravikumar C,5,Marvelous Product from MSI !,reviewing three months first laptop cared way much devicestarting build quality laptop much sturdy use premium plastic front sides keyboard best step taken msi make product look much elegant light though body fingerprint magnet get cleaner time would suggested msi use aluminum body would done saread
94,review-5d9af5a2-6269-462e-825d-8d550ef35eef,Pawan Kishor,5,Perfect Lappie,awesome gaming laptop budgetif done enough research buy please go research 2 years fixed lappie believe awesome value worth hard work behind itjust simple built quality average battery immense amount performance efficiency 100 reliable easy carry upgradable great extentplease purchase fully satisfied happybattery backup bit clunky gaming laptop duderead
95,review-3924248e-0389-4065-97d5-9f0622450cce,Chirantan Chatterjee,3,Just okay,things great apart build quality sell keeps breaking
96,review-feeb6729-6785-4e3f-99ea-777044b349e3,Ramesh Kumar,4,Good quality product,average good
97,review-a679419c-bb53-4378-9699-73f346efcc87,Mani gupta,5,Classy product,expected
98,review-df1e5805-a1ac-4f8e-8590-49d397be16f5,Flipkart Customer,4,Really Nice,finding great product may builtin windows nonsenses finding slowness booting well applications chance playing high end game yet hope also dissappoint
99,review-dd4cbd8a-e7f7-4300-9a95-efdccd8c41bd,Neeraj Kumar,3,Nice,harddisk veery slow purchase ssd want load computer good softwares games heats place bed undervolt heating significantly reduced hinges problem time become tight covering come strongly recommend using ssd dont want get frustrated regret choice without ssd booting time kind 1 min complete booting compread
100,review-ae090067-0008-48af-b194-9774531fae26,vinoth raja,5,Excellent,nice performancesmooth texture
101,review-c659572e-3a31-466b-8820-3127ea0661c4,Visakh V Nair,4,Delightful,good
102,review-e04b8f10-43f0-421b-9577-d33ec8213956,Kishan Bhakat,5,Brilliant,use ssd beast
103,review-c1dc630a-5bf1-4c34-ad8b-720657725e7f,Viswajith Vp,3,Fair,performance couldve better
104,review-8e4610e8-5f5b-4b43-ab28-6a3dbfc4d9a9,gaurav mehta,4,Good choice,every thing good bettery backup impressive thing
105,review-113baab6-cd67-4613-9473-00bc007af37d,Flipkart Customer,5,Awesome,beautiful product flipkart
106,review-00b24b03-6010-4e0b-b28c-d2d53aacf280,Flipkart Customer,5,Just wow!,nice product love gaming experience top notch best part sound havent ever experienced good quality sound laptop
107,review-e95d5777-d9db-4eaa-b6ac-80e6849ef02d,Supratim Dutta Chaliha,5,Great product,bought laptop video editing use premiere pro installed extra 16 gb ram inbuilt 8gb ram 24 gb ram icore 5 8th gen rendering super smooth went laptop repair shop amd got window reinstalled since original window pretty slow running faster happy purchase
108,review-fd02aa67-b540-404a-8ea7-cfbeb6bbffd3,Satyam,5,Terrific purchase,best laptop price rangei love thanks msi
109,review-21bae369-8b36-4697-a8ac-a66754904554,Flipkart Customer,1,Very poor,got defective product bluetooth working
110,review-4e978408-9aa4-4926-ab91-03779839fbe9,Anand Kumar,4,Value-for-money,everything perfect laptop wanted shortcomings west build quality good one display vaery bad veiwing angles
111,review-5c6728fc-2fbd-455c-a20b-c4f9c3f6cd70,Shubham Singh,3,Just okay,battery backup poor
112,review-c77dbe17-15f0-4b57-b7fe-c1dbaf013774,SUMIT KUMAR,5,Must buy!,best laptop gamingvery good sound qualitybetter graphics gtx nvidia 1050 gaming performancebetter coolingthish laptop better acer predatordisplay quality goodbest laptop gaming price
113,review-42498273-fe9f-480c-a1a6-69e8f3a16ad7,Priyanka Panda,5,Great product,delivery time product till working good update graphics driverpes2016 running smoothly need check pes 1819
114,review-6fd59b91-2db5-4dad-8d58-a456ef42238c,Reetom Bharadwaj,5,Must buy!,best purchase ever made almost triple games run high ultra settingsonly suggestion people thinking buying laptopis purchasing reinstall windows 10 stock windows 10 full bloat wares makes laptop really slowbut wouldnt affect gameplay experience
115,review-1f40fd21-e071-4950-9556-861e87b2eda7,RAJENDRA KUMAR MUDULI,5,Super!,price range laptop awesome think buy gaming laptop buy got around rs 51450
116,review-0b42acf5-efc1-4cd8-8284-f8e8265f5744,Ashik Ca,5,Terrific purchase,nice design good perfomence fast delivery got within 1daydragon suite useful
117,review-802fd83d-551c-4318-8ea7-07f7fee972d0,Lalit Kapoor,5,Perfect product!,searching laptop best features budget ended buying laptopi using 2 months say better thinkthanks i5 8th gen intel processor 24ghz 1tb hdd 8gb ram power pack 4gb nvidia 1050 ddr5 graphics card best part even high gaming heats cooler booster 5 technologybest class speakers first time ever seen powerful speaker loud yread
118,review-63be8bf1-806a-4661-8929-6c0d5adadbe7,Jatin Garg,4,Very Good,1 battery life poor last 50 min rormal usage heavy usage last 1520 min 2 laptop body material good oil hand stick body clean easily 3 rest things good gaming experience overall experience
119,review-0e71c6ec-33f2-4f91-a824-e79b2441f970,Bijoy Roy,4,Good quality product,want buy laptop mean gaming buy awesome college student like job want use laptop gaming work suggest better buy becomes slow less time im using laptop january may 7 upto wanna use
120,review-1730dfdf-a52b-4110-884e-7622f3f5de83,Gururaj Otageri,4,Worth the money,felt worst touch pad andend home keys page keys thats disappointingas others said finger print magnet added skins battery good used normalelse everything awesome till
121,review-d967bb39-b122-44c3-89d2-b41f1cf16575,Justin Mathew,3,Just okay,system pretty slow 1st week uselot bloatwares
122,review-588afdcb-4f65-494a-8916-a424cbc122b6,Flipkart Customer,4,Delightful,great product also fit budget boot time much faster compares laptops best gaming im facing lag issue game thing battery backup collerboaster runs battery backup reduced ok help maintain laptop heat every laptop get either battery backup collerboaster get features together
123,review-a1f0cf80-2034-45eb-947c-9e170ca6f4b5,jagadeesh reddy,3,Fair,performance processor good go 4 ghz claimed battery backup good barely lasts hour half normal work loads problem carry power brick around
124,review-34b6a703-b5e6-4673-960c-dee205ee8f59,Vaibhav Jadhav,4,Worth the money,great product battery backup average strongly recommd laptop gamers
