,customer_id,user_name,ratings,review_head,review_body
15,review-b0d09506-f4be-424e-8912-7e6aac8fb896,Vedant Anand,4,Value-for-money,great display feels premium hangs quite often thats get kirin 659 camera average situation every tablet buy ipad 6th gen better processora10 display reason buy storage cant expand storage ipad mediapad go upto 256gb hope helps
16,review-95a57ce6-6edc-4e2f-a2f8-35a5d02179de,Yadhav Vilsan,5,Wonderful,medium range better performing tablet recommended
17,review-5ef3db01-50b1-4b8c-93b1-1a12bd43a5fc,Flipkart Customer,5,Terrific purchase,nice product
18,review-d226c074-3c58-457b-bab0-a5fc3ee58377,Nigel Vincent,4,Pretty good,stylus update stylus issue resolved search huawei pen lite flipkart youll able purchase pen lite rs 1 purchased tablet didnt receive stylus glad issue finally solved tablet great option ipad replacement excellent speakers good display performance suits media consumption drawing apps one star less trouble go get stylus
19,review-dfb9d8fa-9968-48ae-be43-bbe059477d10,piyush singh,5,Awesome media pad,good multimedia tablet pubg users low graphics mode selected payer also still updates stock android 80
20,review-f9a2c49b-6e63-4b7c-b4f5-eb07f7a046d2,Deepak Mongre,1,Absolute rubbish!,dont waste money
21,review-11d07ac9-5659-4fd6-9cf3-fd75d87db28e,Mohit bhargava,1,Did not meet expectations,poor performancecheap material used many times open sides press tablet otherwise break
22,review-1f09c1cf-5911-4446-ad22-6abcc3b00d21,Flipkart Customer,3,Does the job,received product product looks nicemainly speakers good specially watch movies price tablet higher sidestylus provided tablet even though box tablet lable big billion sale per stylus provided free re1
23,review-a1598e14-e2b3-4f47-8e27-98b54e7489ad,Suresh Kuppuswamy,5,Highly recommended,far good hit alternative ipad boring samsung disappointing display battery performance however stylus sent along flipkart clarified wud allow buy re1 thru special link month later keeping fingers crossed
24,review-31671934-fef0-46b1-b45f-67c9b1ac2860,Rabindra Kumar,5,Simply awesome,working good battery back good got stylus pen tablet purchased 1 rs one rupees flipkart price 2099 tablet coupon discount 2098 hence purchased 1 rs delivered today pen also wrok good purchased teaching purpose
25,review-ce86550c-2cb9-4250-a5da-7933ae75b180,ASH MOHAMMAD,4,Pretty good,item good total save money buy stylus box
26,review-ca888130-c66c-4949-a9d4-2ecd323bf101,Dinchin Gonmei,3,Good,stylus present box graphics low priceso bad sounds awesome features great
27,review-1442a0d1-78ba-4d4e-9447-ebd5b1055e42,Nur Jamal,5,Wonderful,nice
28,review-05db5e14-0c45-480c-80ac-f2ef34189639,Moath Mahmoud,5,Classy product,amazing tablet unreadable resolution
29,review-16044b2e-8c9c-4c58-b181-bb657921b109,Shejin Sugathan,5,Worth every penny. Flipkart delivery experience is bad.,good product flipkart delivery experience bad
30,review-9250dfba-2525-4efd-996f-bf02eb2c00b5,MIRTUNJAY KUMAR,5,Super!,looking goodbattery backup awesome
31,review-8e7b7539-d8ca-4501-8fb6-a2b5b2ddfa54,Amit Kushwaha,1,Don't waste your money,worst video playing working
32,review-4b14047f-18c4-462f-9812-eaffbc455bc9,Haraprasad Jena,5,Terrific purchase,dslr like photos
33,review-6af6640a-d36e-4c24-8034-3d1d12b1252c,Swapnil Dasture,4,Good quality product,flipkart giving stylus tablet purchase separately tablet fabulous per say sound quality fantabulous amazed see price range proper sunlight screen good otherwise u regret buying thats sure lags seen 15 days continuous use
34,review-b0d579b4-463a-4e5c-82bd-df258c3d6e34,Manohar Singh,4,Very Good,everything good doesnt support volte good please add new update give 5star
35,review-a672c33d-fbe4-4bbc-be7e-1d377b576c84,Flipkart Customer,5,Highly recommended,good table middle level
36,review-398c6d28-423e-4cb9-9611-e7bdf69e38c9,Abhishek Yadav,1,Worst experience ever!,bahot badiya product haii love huawei media pad m5 lite
37,review-c0de946c-041a-44ae-acf4-f0386a6b4d46,Prasad I R N,5,Must buy!,tablet worth money good equipment music lovers watch tube etc got special price rs 17999 big billion day sale
38,review-9f76b90a-ac84-4c5a-8dd7-a199bb85c729,Rahul Rojha,4,Pretty good,must buy item value money direct competition ipad
39,review-c109e66b-98d3-41f7-865c-4472fd378c25,Flipkart Customer,3,Does the job,tab performs well display good watching content online sound output impressivei disappointed stylus issue product bundled stylus spent extra 1500 got stylus pen unsatisfactory response flipkart see many ppl compensated
40,review-0f9f668f-2431-4753-8547-6c1c19ee326e,Flipkart Customer,4,Delightful,sound display battery awesome experiencing lagging problem
41,review-65b59bcb-8970-480c-b6ce-88079aa7ea69,Mohd Nadeem,5,Wonderful,good
42,review-adb8c937-d026-460c-876f-3bc8525e0815,Vineet Saini,4,Very Good,good tab net surfing watching youtube videos
43,review-fa6fdfe4-9d53-436c-8d4c-07e2959f9d3e,Flipkart Customer,5,Classy product,excellent tab u r student u use got for17990
44,review-31fce737-586c-4ea2-b063-27c8f95caef6,Chitra Shain Kumar Pankaj,5,Mind-blowing purchase,still using
45,review-c03efb49-1e4a-4c89-9f4f-c0d4e8a31181,Flipkart Customer,4,Value-for-money,good meadiapad
46,review-db5d38af-c9ca-4b01-8f48-0fc112dd79b9,Flipkart Customer,5,Brilliant,bast
47,review-c16b5e3e-3dc2-45dd-9949-dbc966a046c0,Mohammed nawaz,4,Worth the money,really value money brilliant performance
48,review-2ea4f462-4391-4c7f-bf62-3c2bf13104b7,SYED MUNjOOR,3,Decent product,1st thing 1st packaging poor air cusion given surprized recieved tab 1 piece kindly take consideration plz spend little packeging otherwise every thing good 3 star bad packing
49,review-c5589fd3-28d1-4592-8121-b1b593a5c909,chandrashekhar V P,1,Unsatisfactory,commitments fulfilled
50,review-65bdf7f1-e1c1-49f3-8ddf-b10ea4dd0625,srutidhar pati,5,Just wow!,nice product
51,review-5fccdeb7-4bc0-4fad-9f0e-0c6614c05862,jagannath rout,5,Simply awesome,best tab price sound battery stylus support good hv expected
52,review-965f102f-4565-415e-900f-a0f2ce638ee9,Ashish Singh,5,Great product,nice product
53,review-fa04194c-05fc-4b6b-b0be-d5792b804cf0,Yogesh srivastava,4,Good quality product,great performance affordable price
54,review-d51df60e-204d-47cc-a1f0-647a1cf63b4d,Flipkart Customer,3,Fair,awesome product want stalus
55,review-86a7fe73-15d6-47be-a970-61bbca055d52,BISWADIP BISWAS,5,Mind-blowing purchase,one word vert nice life excellent sometimes charge 23 days display excellent case need connect bluetooth speakers high sound sometimes daughter enjoy full movies anyone go buy
56,review-0f9ca42e-96d5-40a5-8d9a-773446ac27e8,mashuq khan,4,Really Nice,tablet gud know google software updates
57,review-95a80dce-879e-467f-b25a-ef68c4dfa854,gopal joshi,5,Super!,good tablets
58,review-5ef69c89-ad57-4328-93e9-5ee17dc0ec10,Nishant Sharma,3,Nice,everything fine however volte mentioned earlier description changed
59,review-4f71c401-f4c7-43a0-8ff9-0aa93e17a1d6,Dr.VISHNU PRASADC,5,Terrific,superb product speakers awesome loud stylus also super
60,review-d7c0a51f-2351-43e9-b150-986442a8cee0,SRIHARI BANGARI,4,Worth the money,right great except sellers styleus issue seller
61,review-5b0decf6-b484-469e-8f57-73a3a54bf6dc,Flipkart Customer,4,Pretty good,item trustedstylus pen provided flipkartnice experience
62,review-78218b5d-d7f3-4739-9ab9-766cf209b719,Dattatraya Rathi,4,Really Nice,great productyou use learning purposesound clarity tablet awesomenice feels touch padbattery backup awesomeas per commentment flipkart provide stylus 1 rs price order thanks
63,review-8c33e7c4-1805-48f0-9e52-bcb724fe4769,Pravin kumar Vishnoi,5,Brilliant,nice
64,review-00e722af-ede8-4293-89b4-a2c633433583,Pradeep Vanama,5,Highly recommended,value money flipkart delivered stylus promised sound quality good
65,review-da20c06a-42d6-43d7-9bf5-9e8d6884cacb,nishit gupta,5,Awesome,amazing performance speakers better even bluetooth speakers tab total value moneywaiting stylus arriveno stylus till datwreceived stylus
66,review-8b17479b-7654-44ec-a7a6-16307f597b3a,Shubham Panwar,4,Delightful,awesome product great sound build quality quitely disappointed flipkart send huwai staylus well costomers described offer bb sell
67,review-c993fe73-ea83-49c8-a834-5031ef19c647,david anil kumar dumpa,5,Highly recommended,stylus available rs1 bought bbdjust placed orderafterwards price changed 2000 please buy
68,review-47e15adf-b6ce-443b-981e-cbf93681c093,Flipkart Customer,5,Awesome,update received order stylus 1 rsexcellent onehighly recommended price rangedidnt receive stylusall looks goodsound also better compared tabswill give detail review latergave 3star stylus pack
69,review-3318d128-2504-4a2b-94b4-b5547bd58890,Ziaul Haq,5,Brilliant,finally flipkart provided stylus promisethanks lot
70,review-372946f0-796e-407f-a9fb-9f9df9abe27c,Yogeeswar M,4,Good choice,finally got missing stylus good product entertainment
71,review-90adc663-e332-414b-9ad4-2baa29e160db,dr.ganapathi k,5,Terrific purchase,received stylus tablet separately working great camera avg best 3gb sometimes causes lag need screen protector confident using stylus
