customer_id,user_name,ratings,review_head,review_body
review-77f1a2fe-4ad1-4327-9709-fc824e4468a3,yatin patel,5,Great product,love
review-1b655c70-8d86-4183-b384-eda0b3acc91b,Flipkart Customer,5,Terrific,first apple watch simply amazingi used wear china smartwatch earlier never felt anything like feel wearing apple watch original superbthe heart rate monitor super accuratebest part simply access notifications apple watch means dont need remove cell pocket reply messages watch also shows suggestions auto replies feel bestread
review-18890d09-4a2c-44c1-831a-c146ad37bfc5,Veera Bhadram,5,Just wow!,watch looking good
review-954458f7-5a55-4cf9-9cf8-27e65903b3f6,Ripul Nayyar,1,Unsatisfactory,defected
review-ebf0eb50-2698-43b1-bb91-42216c782644,Ishaan Shukla,5,Classy product,loved
review-e168c8a6-948c-4e88-89d0-c510f95f7ccc,Ketan Aagja,5,The watch that will make your life great...!!!,apple watch else review ratings need go
review-efd6865d-3349-4f0f-bb87-924a2ea51b55,Abhishek kumar,5,Terrific purchase,seriously cant express inner feelingsthis watching tooo special means need smart watchthis watch giving things likecallall notificationswhatsapp mesgs replyall types trackingand 3rd party apps workingthe best thing check map location watch
review-238553f9-9b53-40f2-9fa5-0660579416ba,Ajitesh Yadav,5,Expensive but good,product awesome no1 smart watches category expensive purchase apple necessary gadgetbut expensive desire go last water proof apple cover water related damage warranty
review-4791bf63-d92d-4d5b-8efe-37ea8d94a1b5,swabhiman patra swabhiman patra,1,Very poor,one never expect flipkart cheat reliable customer like ie sending duplicate instead watch series 3 pity say flipkart involves duplicacy transaction name brand name appleno logo inside box mentioned watch like local product cheap one quiet unpredictable big venturereturn item immediately liable pay extra amount fraud betraying valuableread
review-b96cba82-6449-4470-891b-5e25501bb5c4,yuvrajsinh jadeja,1,Absolute rubbish!,product good flipcart service like goverment commitments
review-8e0f0072-228e-4fcb-a38f-ed92b945d05b,Love Sardana,5,Preimum yet elegant!,much impressed facilities getting watch firstly major thing impressed dont feel like gadget play upon firstly watch worked best give us best watch experiencethe lag came upon sleeping records whereas 1k product like mi band also supports sleeping records guess paying 32k getting small facilities may turn good views towards read
review-8d4a4c74-6101-4507-8d6b-a64ca082e505,Shekar,1,Worst Delivery Service from Flipkart.,delivery agent thrown product grill gate inside without even waiting us open door called agent couple times left without even bothering high chances getting product damaged due thiswho responsible product damaged also product exchangeyou know expensive apple watch didnt expect guys acceptableshame pathetic disguise
review-ac7f244b-bacb-4c34-ba22-1372299a9be5,Moin Shaikh,5,Must buy!,best smart watch ever thanks flipkarti got 26400
review-247fc226-7e24-4652-a564-baa71bf6506c,jitendra sawant,4,Nice product,delivered time good condition working well
review-5af9a4a4-5b29-4662-90dc-c882d4d0902f,Col A K Gopi,1,Waste of Money.,product one always live without course money need one always go apple watch
review-d54b77fa-2497-4cff-8839-25ead0657377,Mohit Arora,3,Battery charging issue.,got defected one run apple center within 3 days purchase
review-ca4336db-178c-4e66-83d5-4b11caa7c1ad,Visvanathan Sankaranarayana,5,Super!,apple watch latest thanks flipkart offers due purchase possibleit days usage watch quite happy slowly features explored finding lot using iphone ipad macbook pro apple tv expect watch equally good better
review-c470ff6e-6b2b-4d81-8de9-14ef3cd27775,Piyush Khurana,1,Worst experience ever!,total waste money
review-52c98e9c-1ecb-445a-aa9e-ec3bd325084e,Sathiesh,5,Totally awesome product,one moe awesome product apple really good addition companion iphone fitness tracking capability really good compare dedicated medical instruments fitness instruments ones performed testingtotally awesome productand people please dont day costly yes know costly compared others think price justifiable amount work get really better support compared toread
review-39923578-17cf-475b-b277-39adeba124f5,Flipkart Customer,4,Worth the money,received genuine apple watch packed piece delivery time loved watch thanks flipkart delivering genuine product time made video unboxing safer side good deal go guys u r planning
review-f21e576e-8db2-48b6-b5f7-e4bf4942d7fd,Saksham Bhargava,1,Worthless,broken screen
review-42c06ea9-85c9-44c2-826a-303f82977cc2,Rajdip Chatterjee,5,Fabulous!,awesome
review-4ff706c8-9c47-4bf9-bee0-b2d8d636b396,Vaishu Arthi,5,Excellent,excellent experience flipkart awaited apple watch really passionate buy apple products im fulfilled wish thanks flipkart quick delivery extremely new apple product lovely
review-69aa954c-5ee3-48fd-b919-5c46133a174f,Ankur Shrivastav,5,Terrific purchase,super cool product super fast deliverynote get charging adapter get wire use iphone adapterrest love one 42 mm perfect size anyone
review-f97b1b4f-ea8e-40d0-b30b-a08e4a55231a,Flipkart Customer,4,Really Nice,good product quality must buy buying check size 28 42 gents 42 best buy
review-3bd1b8f6-9f87-4eb4-a1de-9100c226b7b1,AMIT SAMANT,5,Fabulous!,upgraded series 2 along review thought id comparison confused one getfirst series 2 series 3 identical looks wise since getting lte model series 3 feature red dot digital crown india lack supporting cellular infrastructure gps models said series 3 gps composite plastic back instead superead
review-ccd4947b-482e-4483-a7a8-0a9062ad6b85,Tanusha Chakravarty,5,Fabulous!,perfect accessory iphone
review-00bb0c64-d148-4c99-816c-b50bdb87455c,firoz ahamad,5,Mind-blowing purchase,lovely watch
review-ffd7085f-8914-482d-9da9-fc2b432df25c,Flipkart Customer,5,"Best smartwatch, worth the price!",great service delivery flipkart received advertisedthe watch works like charm super fluid user experience without lag whatsoever inbuilt speakers waterproofing gps big plus points keep mind need bluetooth earphone able stream music without iphone else bluetooth speakeroverall totally recommened worth premium price beats whatever little competition smartwatches
review-10af6968-dbbc-418c-b651-dca70a32b23e,Flipkart Customer,5,Awesome,awesome product
review-ae0b1307-0809-4973-980b-f1d38e04fb58,Simran Singh,1,Bot worth it,im facing battery charging issue takes 8 hours get done full charge
review-0e850230-de58-49c2-85ff-34c7734de06d,ishan khan,5,5/5 and thumbs ups,reliable fast shipping initially hesitate buy costly product flipkart hold nerves ordered guess scored full marks thumbs
review-32c62712-304c-4f88-884b-da7531297be6,Satish KA,5,Apple Watch Series 3,one best purchases 2017
review-2dc5d2c2-c35c-4f41-8a2d-3157d51df434,Yash Gami,5,Best in the market!,good
review-51035c0c-99d9-4df7-9e14-8d4a5cc03820,kirit majumdar,5,Terrific purchase,nice product good fitness freak worth money
review-b88a5259-004a-4638-aa27-6e7517925536,Deep Vachhani,5,Highly recommended,really nice watch
review-6aa52bef-c4ba-4752-8a7a-4789801514b1,champak das,5,Wonderful,good
review-f9226702-4312-487d-b054-1f32bdc15268,Aditya Agrawal,1,Review,worst productnot value money price brand nothing else get feature watches cost 715k
review-84b8799b-acba-4649-a0c8-1727c78022e6,Manish dara,1,Received non-working charger,received watch nonworking charger ask friend loaner charger need go service centre assistance
review-dee90476-517b-4d62-ad57-d83ce1a0945d,jijo kurian,1,Useless product,flipkar service like hell delivered 10 days promised fk dose take initiative sort problem self called go took delivery hub best never pre payment
review-a6c2d565-d669-4be9-b5ea-2db386c026bc,Rishabh Sehji,5,Super!,best watch
review-ef5591a7-0a4b-4c43-bc5c-68f676395a89,Karthick,1,Late delivery,paid extra money priority delivery received lately missed timing present gift
review-07f30d38-0290-41d8-a38c-721f42efb4a3,Pradeep Gupta,5,Best product,good
review-c2bc2703-665d-44a6-8dac-610299d516f8,deepak pandey,5,Terrific,nice masterpiece made apple
review-00a5831d-0363-465c-b592-7625095f3ca9,Atul Patwardhan,5,Fantastic product.!,mild blowing go fitness tracker keeps going makes feel healthy apple wrist way keep doctor away
review-60b51a93-0b9f-4343-bee8-dbc29ce151ad,Vijay Kumar,5,Just wow!,delivered time promised flipkart since many bad news order something get brick something else made video unboxing wanted thanks flipkart thatnow regarding product thing im disappointed doesnt ceramic back instead composite back rest works like aplle watch watchos4 awesome
review-b7366743-b5ab-4743-b3d3-c8f7dabd6e23,MOBILE HUB ONE STOP SOLUTION LOKESH,1,Useless product,pathetic customer care tr voucher form one anager asking wait another day againwere ready inform ready loss 4000 people also ready understand problem ready solve problem mine please suggest dealing kind company
review-7aafb03b-f595-4076-9750-3bd79249c807,Flipkart Customer,5,Worth every penny,one month quite impressive delievry awesome
review-7b179322-cf44-4891-9c00-c6e59dec0b32,Flipkart Customer,5,Fabulous!,plzzz permission returnbecause daddy also purchased watch white color soplzzz u give permissionss request
review-e1d30617-5c9c-4275-8904-8bd7b53916b0,Harshad Joshi,3,"Nice, but could be better!",fantastic looks stunning performs well fitness tracking notifications used talk works really well toobattery life poor forget carry charger forget watch
review-a9a929f7-d217-4abf-a809-48cacf302999,Arpan Ghosh,4,Value-for-money,great smart watch price bracket dont money problem go series 4 suggestion
review-4b1901a5-1c14-4ef7-827b-7f510715728d,COLONEL AMARPREET SINGH,5,Classy product,awesome loving product premium apple product regret instead become part daily life
review-29adb35b-e900-4d63-b141-816f8c31a32b,NIKHIL RAMDAS,4,Really Nice,great productthey would kept charging cable wellnow got bendnever mindperfect packingtimely deliverygood behaviour delivery boy
review-c221d5e6-dcb6-428e-9e5e-32c20445d691,Ashwani Kumar,1,Wastage of hard earn money on this product,total wastage money
review-aeafc1c4-fccc-4692-b5b4-20b8464b8359,Gurpreet Singh,5,Fabulous!,worth buying got rs 20k 100 genuine non activated pls note warranty starts date activation date purchase chk apple coverage site awesome experience shopping flipkart
review-cc84d091-1134-4246-98c4-47d4ff3e4368,Flipkart Customer,5,Just wow!,really nice productgood quality
review-1c2e40e3-ffe6-4f22-b735-5f38eb68e8be,Debasmita Ghoshroy,5,Perfect product!,excellent
review-720903ad-2f9e-48b2-826c-4859115bd940,Manikantan Jayaram,5,Great companion,excellent product apple got 26k best deal think
review-d2a5c504-7e88-4209-b367-a35db13ccab5,Ravi E P,5,Good product,apple watch series 3 genuine product
review-5c146220-26fd-40f4-81fe-f669c524c66f,Praveen Kumar,1,Waste of money!,worst purchase ever never buy big billion day people got faulty device
review-8fee004f-01ce-4700-93e5-625e8b40fa8e,Pawan Soni,5,Terrific,amazing watch really made life easyspecially amount details provides amazingcalls messages whatsapp jiosaavn spotify number fitness apps e mailand best u ever reply devicein short must device apple device5 star rating
review-891a3836-af6a-45c2-a9f4-3d7aceba7ea3,Gaurav Bisht,5,Just wow!,best smart watch got 17kgo 42mm
review-f5bf300c-52c9-401b-99ef-c014ffd17de7,Kaushik Joshi,5,Terrific,genuine product super service
review-468171d2-2071-4b5d-af17-8fbd6c03da7f,Vishnudas Guptan,5,Worth every penny,good product
review-4d37cdee-30a6-4305-a2f4-b7fe6d20ff5b,Flipkart Customer,5,Must buy!,product good delivery guy pathetic tone service way talking arrogant name sidhu chalwad pune doesnt deserve flipkart elart bad experience guy
review-35a0f37a-f8ee-4d8a-a671-3c3f8742309d,Ajendra Yadav,5,Simply awesome,awesome delivery flipkart bigbillon day nxt day delivery watch also nice got in15000
review-0ae397f9-cca8-4b67-a7dd-1616f25e8520,Dharma Raju Neeladri,5,Super!,unbelievable
review-0a6c5628-731c-4b0d-9821-b56401dfe930,Flipkart Customer,1,Very poor,getting charged working properly
review-4046794f-0d70-4bce-b214-679bd63a259c,Flipkart Customer,5,Worth every penny,amazing product amazing discount
review-638f1dda-6550-4ef9-814a-392a3f223d58,Arun b Yadav,4,Wonderful,thx big billion 14000 got finally
review-4bc6dca2-4287-45c0-b6ca-e44ce769e72b,Flipkart Customer,1,Unsatisfactory,suggesting body purchase u option return replacement flipcart make u foll specially product
review-922fbe5b-1081-4b4a-aa33-1f407b0f7877,AMAN SINGH,4,Very Good,loved got whooping price 16999 plus discount credit card bb days flipkart happy watch iphone must experience apple watch makes daily life easy motivates stay fit
review-02b1ba3c-2e1d-4537-9d38-cc3c7e4f0bf0,Flipkart Customer,4,Pretty good,absolutley love apple watch definitely one best technology purchases
review-38f89f15-ef82-4c3f-be1a-320941c276c3,nisanth kumar,5,Worth every penny,worth buy save lots ur time
review-ec1d350a-0799-4232-81ab-5f76753e985d,sandeep jain,5,Super!,awasome watch
review-598ca3a6-1bd3-4b86-9948-309e8cd73886,Hridyesh Kumar,5,Highly recommended,gifted friend loves
review-d3c07177-1e8e-42f4-8249-45654395c882,Pratyoosh Patnaik,1,Waste of money!,product good size slightly small es expected
review-e299c02b-142d-42c3-ae8f-04db736d3071,Flipkart Customer,5,Awesome,good
review-d2dd449d-62ae-43a7-9e1d-c5742593fd06,Flipkart Customer,5,Terrific purchase,overall nice product somewhere found little bit lagging
review-5065abaa-91fe-418c-ade2-a668c92c47c3,Anis Rahman,1,Utterly Disappointed,battery discharged day
review-c0835fa0-42b4-446c-af6c-8dd66ae9c460,Shashank Yadav,5,Wonderful,product good comfortable light weight apple good product
review-15d91c3e-f548-43ef-aab6-ea1e82603ab8,Flipkart Customer,5,Mind-blowing purchase,poor packing flipkart high chances getting product damaged transitabout apple watchif fitness focussed iphone ios 11 watch cool gadget haveyou also monitor sleep installing sleep watch appgives reminder breath stand sitting long timeall notifications iphone seen instantly watchcall attend phone bluetooth rangecan send messages cread
review-fa8935f9-5b34-4b80-92cf-778c3407b8aa,Aman Raj,4,Delightful,use apple watch fall love like meh
review-cb05ccd2-4059-42a2-a207-fa582b631545,Flipkart Customer,5,Brilliant,super good
review-6083042f-716b-453a-a22b-e50662eae38f,Flipkart Customer,5,Great product,genuinehappy best deal n product
review-130bdd7a-e21b-4044-bdf7-effb02121477,Mahesh Shelar,4,Really Nice,amazing watchquick deliverypackaging goodgreat discount flipkart
review-2d2f0e06-c933-4cf9-99b3-6f2f292c4f5a,veerababu lanka,5,Brilliant,love watch series 4 5 simply enough dont need latest versions waste money
review-6c4c8f75-abaa-4ed7-a80a-3431ea9c4cc8,Flipkart Customer,5,Must buy!,apple rocks always flipkart deals also
review-a3b82ca5-4a78-4e7c-b3db-95bd3cbcf8ca,Flipkart Customer,5,Classy product,genuine product case manufacturing defect flipkart doesnt replace apple percentage receiving defective product low though misfortune favours none help
review-69b5fa66-93d7-40d9-b866-8e48ad04ce0b,Manish Suthar,5,Highly recommended,best productdelivery slightly fast love
review-104f0886-06bb-403f-8a60-7de4f77a7af6,Flipkart Customer,5,Wonderful,nice watch
review-42cc48e8-035c-44fc-995a-35caa4a543bd,Sushruth D,5,Mind-blowing purchase,awesomenever expected great battery life awesome design completely satisfied owned gen 4 fossil poor battery life watch completely great 2 days battery life superb design downside display glass scratches soon 3 days usage
review-5cbcaba4-a765-4374-80c2-ec953fa112fe,Ruchir Agrahari,5,Perfect product!,awesome product delivered tymoverall performance quite nice
review-89fe8acb-8678-4be1-b9ff-a37884534ead,Joy Chakraborty,4,Good choice,watch calling facility plus delivery good overall happy performance although product priced surely caters needs smartwatch brand apple plus
review-77c69b2b-8e24-4982-854e-5dfd7b32978e,Sapna Agarwal,4,Delightful,wow
review-2def0185-3187-4e40-9195-86253601648c,Harsh Bhuria,5,Highly recommended,amazing product apple watch useful like check notifications reply receive call make easily lot things watch u r apple lover dont wait go n get bite
review-05546c4b-7acd-4fdd-ad94-fdae9c5e38c2,Vaibhav Mistry,5,Fabulous!,best price good product
review-1c1805db-4818-416f-bc25-15096a88a5c5,Suryaprakash V,5,Brilliant,exclusively apple lovers
review-c34508e6-a8fb-4489-acf6-cee703a2c7bf,Flipkart Customer,5,Charging dock should be given with watch.,loved watch features satisfied build quality satisfied logic behind charging dock mean using iphone must charging dock easy change charging cable please give charging dock watch onwards hope complain reached apple india
review-45bfc74c-dd4e-460f-9942-15629c71ba28,satyashiva sundar swain,5,Highly recommended,nice
review-b6645ca9-bef1-47f8-8ba5-2f32f4414b2b,Flipkart Customer,5,Excellent,asm product
review-de571283-56fc-4f18-ad83-2d6aa5b6da29,Pavan Annigeri,5,Must buy!,exceptional product wonderful service flipkart
review-284cd6e0-495f-4d01-b7ae-a6630618f134,rinu premraj,4,Value-for-money,try bigger one look small hand product good n looks good 38 mm looks small ur hand ill suggest go bigger option
review-36bc7762-95ee-447d-a4d1-2c22e2896a6a,Puneet Bhadrecha,5,Simply awesome,loving every second owning watch definitely made active
review-06405af4-02e2-4c0a-ad43-73180bea92a8,HARI KRISHNAN MS,5,Just wow!,words amazing flipkart packing good charging adapter included packet dont know happen watch mobile hard handle fast delivery
review-c282aa5e-aabc-4b55-8800-3fbc8855df53,Muninder Chauhan,1,Waste of money!,worst scenario got empty packageeven several complaints flipkart giving responcesurely visiting consumer court
review-690d2b66-dc2c-43c5-b66e-b653062a2181,Sohan Lal,1,Unsatisfactory,damaged product found
review-78322029-ac4b-4ca9-b750-66f7204871af,Pooja Gurjar,2,Could be way better,value money
review-7a29bd81-c58e-43de-add0-6a5d1ee2ccfb,Nassir p Abdul,4,Value-for-money,original good
review-9af1fc6d-4583-4c85-96cc-6fe3c630f6d5,Flipkart Customer,5,Brilliant,amazing one
review-aba1ff08-b3ee-4180-aa58-2699d55e9afa,Vivek Tiwari,5,Fabulous!,superb feel wow experiencebecause using series 1 s3 super fast amazing features thanks apple flipkart
review-88bb6578-df1c-4b92-8db7-f84ce484bf57,Prosenjit Nandy,5,Super!,amazing product
review-6be8e83b-5f97-43da-ad53-8364f8795734,Flipkart Customer,5,Simply awesome,apdator chargingonly data cable apple company charging kase kare
review-7f6ed974-26ef-4ade-b48d-c1cd5f28a16c,NARESH KUMAR,5,Simply awesome,superb watch
review-f36244d2-73af-4933-b0cd-7ee83f6e4375,Deepika Mp,4,Delightful,good
review-d1366e97-400c-4134-97c7-104a5380cce3,nikhil argan,5,Terrific,awesome watch amazed spent 22k adapter box flipkart sell adapter separately fool customers apple clarify none watch comes without power adapter
review-3d62f528-409d-4aa4-be95-9371dd610199,Rahul Kumar,5,Fabulous!,works like charm delivery faster expected
review-bcd02da4-9e2e-4f1a-b1ad-060c1c928228,Lal Kumar Koduri,5,Awesome,fast delivery flipkart
review-7f956105-14a5-4cf0-b8b7-52861ea44d9e,Rashid Khan,5,Great product,value money sach 2 days battery life
review-6a98ca7d-5c09-4c3b-b50f-34417e0e79a0,Abhishek Rajput,5,Highly recommended,nice watch
review-490b5fc6-c34d-4e8e-a53f-03c083617558,Sudeep Pramanik,5,#say yes to Apple Watch series 3,awesome product great time delivery flipcarta beautiful watch awesome features tracking health updated life
review-a55f9c80-ecc3-4f51-b5e4-ea7ab6954762,Dhruv Gupta,5,Terrific,dont want spend lot money buy
review-1f023502-e735-4c9e-96ba-c40801e0ced6,A Q PATWEGAR,5,Brilliant,apple class technology assurance
review-f1ad8915-9015-4ad4-9b6e-674affac3336,Abhishek Agarwala,5,Super!,flipkart best offering incentives bought watch 25k nd really classy
review-7ec09b84-c883-4bbe-a9a4-3a99c4806d49,Raviraja KV,5,Best in the market!,awesome watch excellent build speed
review-5ab07993-368c-4b4d-bb84-23fb0b0d66bd,Abhinav Tiwari,5,Brilliant Product by Apple,superb product apple bette brands used fitbit garmin samsung gear past nothing come close apple watch draw back need iphone use anyways worth money
review-b91fc7ba-2514-46a7-a7a4-28f836c929c8,Flipkart Customer,5,Worth every penny,happy
review-75fa4d4d-d188-4d22-92df-69ded984c966,Bhaskar S,5,Brilliant,satisfied
review-108a85d1-6383-4142-9e52-3bbd637a3081,Flipkart Customer,5,Wonderful,got great discount 8000no android watch better
review-c63a97d8-5839-494e-966c-bd46da3624fd,Anjali Raj,5,It's Apple!,best smartwatch market dont think twice
review-ac8a6f39-73cb-4a5e-a945-08bb9ac0addc,Flipkart Customer,5,Nice gadget,nice gadget delivered time good condition
review-18fea9f4-a5df-4fb1-8b65-ec23ee8a642e,Flipkart Customer,5,Super!,call phone notification shows call function available
review-a08d6e21-93d0-4d69-857b-62b125955413,waibhav Choudhury,5,Lovely product from Apple,love itbattery backup 3 days average useand 2 days heavy use
review-c7b594d2-418b-4bb3-b32e-fd876a06a051,KAUSTAV GHOSH,5,Great product,great awesome
review-e6058180-9bc4-4dc8-94f9-a282e310160d,Someraj Chakraborty,5,Classy product,superb product
review-20f0999c-2905-45ca-994c-3fd8531ae68e,EJAS Ahammed,5,Nice,excellent
review-b9a5ee19-bf36-4581-8fa6-3be958b0a3bf,Anuj Sharma,4,Nice product,nice product worth buy
review-ddeaeedd-08a6-4e95-bec4-4e7ee3ba412d,Flipkart Customer,5,Highly recommended,great product thanks flipkart
review-f4e925f1-9a6e-4b13-8c53-e2f77a231e31,Wasef Ahmed,5,Beast of All Watches!!!,always great product apple masterclass everything design hardware simply beast good delivery expected flipkart
review-c591c7d9-3f6d-47d2-b324-4816ad49c9f5,Nitesh Chopra,5,Awesome,nice
review-ae742d4c-a5f0-4c8a-a3ec-734339f2cf81,geetha rajendran,4,Good quality product,good
review-eb885a6c-7c47-42c4-9376-fa59c11510a3,Mahipalsinh Vaghela,5,Classy product,happy first apple watch love really useful packing good flipkart though order got delayed 1 day expected date thats ok long got apple watch package good condition
review-adf27bb7-7e2b-4275-a9d8-facb46a6a02b,Sunny Yadav,1,Product missing from the Box.,received package missing item
review-c333702c-8ac1-4882-acfd-90ae48bd1f54,Keerthi Yalamarthi,5,Excellent,received product simply nicewe happy
review-04b97f8e-439f-44d3-967e-e8d9a7e1f5a3,Prashant Kumar Haldar,5,Mind-blowing purchase,love product thanks flipkart wonderful offer got 18000
review-e2278857-eafc-40d2-8203-30c2446bb2a7,Khushal Kumar,5,Wonderful,best watch segment coolest part got great deal faster delivery within 24 hours thats impressive flipkart anyone wanting watch go trust impressed regret
review-cf88d10e-0e26-4d02-bb71-8982bb1b2718,Prithvi Vp,5,Perfect product!,best purchase life
review-9b3eb8ff-ecd3-466d-92e3-58d3d021fafd,Gopavaram PavanKumar,5,Make shure that your not iOS older version lover,actually thing cant pair apple watch series 3 old version im ios like 1098 soo loved stay version go series 2 series 3 requires ios 11 soo hard one like unlikely updated version phone love saty ios 10 cant
review-c0644f87-6d6f-4792-bdb6-ce73bfd72dc9,sudhanshu rade,5,Best in the market!,superb
review-a0b2fba1-e594-491d-a56a-e418b5b79dcf,Joseph bandaru,5,Great product,amezing watchwo
review-53cf803e-e6d9-4d0d-9cf6-b262a604b5e7,Akhilesh Shukla,5,Terrific,fantastic ultra premium watch happysize buy 42mm model oanly buying adultfor kids upto 12 years age may chose 38mm model 38 mm model much tiny doesnt give impression premium apple watch wrist however technical specifications sizessizes measured diagonally size watch case strap lengthbattery battery backup better 42mm model compared 38mm model lasts read
review-efcd8fa1-824d-481f-a342-97f93b40ac62,Naveen Pandey,4,Value-for-money,good watch good smartwatch limit works ios good samsung gear s3 works ios android also much cheaper honest opinion watch 4 star smartwatch 2 star
review-1150635c-9105-46f2-92f9-3ce02016a2a7,Akram Sk,3,Decent product,didnt get usb power adapter apple watch
review-212eb40d-886f-4abb-be6c-d16ecd130abc,Niladri sekhar Bhattacharjee,5,Terrific,nice watchi love applegenuine qualityseller best go
