,customer_id,customer_name,review_head,review_body,review_date,ratings
11,customer_review-R3ST72HH1U6T6M,Dipika,Failed design,pl dnt buy band till redmi band 3 good charger band 4 faulty design unable hold band charger also band could nt get connected redmi note 5 pro whereas bands get connected easily finally bougjt honor band 5 buy band except mi band 4 really patharic experience mi brand dor first time,2019-09-25,1.0
12,customer_review-R2BGUCGX0ZKQWI,vishal bisht,Problem in charging cable,problem charging cable mi capsule fit charging dock,2019-09-25,1.0
13,customer_review-RCQVBKLKX35LP,Prasanna Hegade,Not good!,used mi band 2 earlier performance wise difference band 2 band 4 worth price still feels cheap sub par performance,2019-09-23,1.0
14,customer_review-R3UYL3F9ULHIR,din islam,I loved it ❤️ mi smart band 4 . Really loved it.,good product loved mi smartband 4 think accurate shows heart rate bought 1st sell first fitness band mi think gives around 16 17 days battery backup used 3days consumed 16 battery charging,2019-09-23,5.0
15,customer_review-RCECUV0MN9I1G,Kushal Sharma,India's No.1 budget Smart band,great rival segment fitness smart bands love xiaomi built features time day date 4 types watch faces steps count distance countmkmmi calories burnt heart rate sensor 4 work modes walk run cycle swim exercise local weatherc f dnd mode alarm stopwatch timer brightness lock screenyesno find phone battery percentage features 3rd party apps heart rate monitor sleep quality manager goal trackerweightsteps unlimited band faces custom photo editor lock screenpassword incoming call band cut silent call sms notifications band apps notifications set event reminder set alarm timing band vibration mode idle alert find band set lift wrist view info night mode gps indicator band camera controller band band battery percentage features observed pretty sure still missed write talking accuracy time date day appears accurately steps count sleep monitor ok ok main feature everyone expects good battery battery good claimed company although charging takes bit time meanwhile screen much scratch resistant recommend screen guard go,2019-09-22,4.0
17,customer_review-R12WQAF5V8UM2R,Omkar,"Ultimate band,reviewing after 3 days of usage!!!",received package good condition finely bubble wrapped got delivered 1 day pros best band colorfuland screen full touchscreen coloura band nice colors attractive chand band faces 30 watch faces customize alsoand app takes 1 minute band quality also good size adjustable button made metaland light weight many modes control band increase decrease volume bandand pause play also forward backward songsfrom band many modes like stopwatch timeralarm night modetheams watch facesand also climate check 3 days many sports activities like cycling swimming many also track distance route walk mapassets superif sit long ot also alerts us cons much cons found disadvantage display proper sunlight went outside able look display sunlight able touch able operate band water find anything shall update review overall nice also worth many features waterproof able access phone easily option open band front hand ot locks opened entering 4 digit pinwe change appvery good one ultimate oneloved see full video understand everything band read full review understand band easily,2019-09-23,4.0
18,customer_review-R5WPFYQ03QNEA,Vanktesh kumar,Band 4,much good mi band 3 manners battery life acvuracy interface provided quite good sleeping tracker good good sell 2000 rs,2019-10-02,3.0
19,customer_review-R5VMO1O0QTT3F,Vibhav Chavan,Worst quality product.,capsule keeps falling charging dock doesnt get attached isnt charging received defective piece first buy glass cheap easily scratched normal day day usage even sleep would suggest spending money buy good fitness band,2019-09-23,1.0
20,customer_review-R36RC5JEBUHW76,Dheeraj P K,MI BAND 4 SUCKS,thing going mi band 4 looks alright otherwise mi band 4 extremely inaccurate counting steps measuring heartbeat stand absolutely still swing hand around 5 times measures almost dozen steps disappointed product returning immediately,2019-09-22,1.0
21,customer_review-R2JT8AJBR43XJC,Vipul Joshi,MI SMART BAND 4 - Much awaited fitness band of the year. JUST GO FOR IT GUYS.,seen used earlier version mi fitness bands definitely enhanced version full amoled display heart rate monitor music control lots watch faces 20 days battery life improved look many new feature makes product worth buying launched 19th sept 1200 pm ordered within 2 mins got delivered next day evening using since 2 days battery still 94 means last atleast 20 days sure know people ordered lot shopping websites china waited launch amazon best product price go product,2019-09-22,5.0
22,customer_review-R39NJTL61CZCC4,subrahmanya,Charger is not good,charger good infact capsule fall charger every time keep eye major missing screen timeout,2019-09-26,4.0
23,customer_review-R16UDNAX4NYU9X,Ravi dogra,Charger is not perfect with band,charger working,2019-09-22,3.0
24,customer_review-R3TPRR41LX8HAM,Anupam Sen Choudhury,Received the band with faulty charger,received band faulty charger band gets popped charger frequently much disappointed,2019-09-23,1.0
25,customer_review-R28ZX5YMQ4TH8Y,Ronit,Value for money,total value money music control works smoothly display pretty good touch screen verg responsive go,2019-09-22,5.0
26,customer_review-R3NZ69ZQSB7XHM,Priyab,"Faulty charger, uncomfortable due to raised height, incorrect sleep analysis",received defective charger lifts pushes band inserted charger slot side grips fails lock due manufacturing defect band detected moto g4 plus bluetooth 4 version supports version 5 logging mi fit app server error said customer care executive 1800 103 6286 using nearly 20 days writing review hope would useful new buyers like 1 charger faulty design one replacement also facing issue smart watch popping charger serious design flaw customers also facing wrap rubber band keep intact 2 raised high look odd first day day life hit many instances uncomfortness cannot exlplained sleep putting folded hand head carrying baby child etc 3 sleep analysis result poor inaccurate sometimes consider sleep getup water pee next sleep considered edit sleep time also consider rate sleep quality good things 1 price gives good features though working properly 2 color display good antifingerprint works perfectly 3 charging good go gym walk jog went 16 days 12 remaining heartbeat reading interval set 1 minute 4 35 years kid much likes explore 23 minutes update display daily 5 setting wear lfet right hand 6 promtly shows time move wrist watch time 7 wake alarm time vibration without disturbing others high volume noise try waterproof feature swimming shower afraid damage fitness freak bought heartbeat monitoring monitoring sleep quality please like review find useful thank,2019-09-30,1.0
27,customer_review-R3587OH10Z5FUW,ANIL SHARMA,Counts steps even in travelling by bus..or driving bike,stylish look awesome battery back extra feature playnext music u r looking real fitness band marks data accurate averageand disgusting thing pedometer counts steps even u r driving bike travelling bustraingiving u 2300 rs doesnt meet expectation,2019-09-25,3.0
28,customer_review-R1DUBMYXUIXK2A,Prabeen Kumar,Don't buy this,step counting inaccurate driving count steps using like watch,2019-09-29,1.0
29,customer_review-R25DA0UFBMQGVD,Satbir Singh Anand,A very good product,best smart band 3000 better mi band 3 touch response also good unlimited watch faces available battery backup mid use good,2019-09-24,5.0
30,customer_review-RS1NPN4Z77KW5,Amazon Customer,best band,fast delivered mi band 4 best band,2019-09-24,5.0
31,customer_review-R1EMLW2GJ5ZCX,Bhimanadularohini,Not satisfied not getting all notifications,getting notifications like egg whatsapp notification,2019-09-25,1.0
32,customer_review-R28WXQT2H7VZHI,Amazon Customer,Poor Charger,band short charging cable also device fit inside charger put rubber band around device come replaced band first band also issue mi needs improve upon quality charger,2019-09-22,1.0
33,customer_review-R1UT8V83PS4C8E,RAVI AGGARWAL,Charger not perfect. Mi should taken care in upcoming lots,charger perfect unable clicklock tracker charger 1 time replaced still piece connected loose planning return already used chinese addition band 4 pretty good,2019-09-24,1.0
34,customer_review-RMIGR82L8G81F,Sujal pandit,Defact charger,thing didnt like supplied charger manufacturing defact fit proper moulding done correctly band comes charge stops charging work quality control mi,2019-09-22,3.0
35,customer_review-R22YP7BPFZAYN,VINAY,Worth 2299/- Best band in Range. Step tracker 8/10,edit16 days wentstill 28 battery full usage 10000 steps day heart rate checks regular notifications got 22nd sept looks1010 comfort910 connectivity 1010 display1010 custom walls gallery lots background tracking810 100 steps showed 105110 sleep track 1010 even mins counted exactly battery 1010 5 used 24 hours moderate continued usagelike 1215 times heart rate checkedwalksleep everything suggest buy thanks,2019-09-27,5.0
36,customer_review-RFPBDUKMO0EM7,Abhinav Kumar,The new generation band,band really awesome one bright amoled screen great battery backup monitors sleeping pattern perfectly heart rate check feature really good addition late least super fast delivery amz received product within day placing order,2019-09-22,5.0
37,customer_review-RYEHXLEPTZP4D,Vivek,Good and stylish...,best product delivered fastit many functions,2019-09-23,5.0
38,customer_review-R1419P6ENR2UXA,raj k.,First thing of any electronic device is charging .. which is a problem with it,first thing electronic device charging problem device fit properly charging dock fall one 50 tries work,2019-09-30,1.0
39,customer_review-R2LD9VWWDTQ878,Michael,Nice product and reasonable price,reviewed many fitness bands market finally got hands mi band 4 loving nice bright colorful display many watch faces change every day mostly close perfect accurate fitness tracker recommended like get fit,2019-09-23,5.0
40,customer_review-RVR1NM8Z1JUT8,Shopper e56456456,Mandatory Advertisements on the MiFit app!!,1 heart rate monitor continuously monitored displayed accessing requires multiple swipes everytime 2 mi device mi fit app made xiaomi shady third party chinese company let device work till part personal details,2019-09-30,1.0
41,customer_review-R3HOE1HU7UK3RN,pradeep sanghi,loved it ❤❤,liked much good mi band 4 great look great battery,2019-09-23,5.0
42,customer_review-R3M000G9P0X37E,Siva Sagar Jagga,Charging container damaged,battery container damaged holding box charging disappointed,2019-09-29,1.0
43,customer_review-R2MA4ND1XHLTCJ,Sachin Arora,Good daily companion !,design change design revolutionary expect jewelry price point fresh enough make feel cool consists tracer inserted soft silicone hypoallergenic bracelet consists 12 holes adapted kind wrist attachment system still requires little adaptation time button back home screen symbolized small white circle far key represented small cavity screen weight lightweight 221 grams 21 grams predecessor features 095inch oled color screen 16000 120 x 240 resolution lacks automatic brightness offers 5 different levels brightness recommended constantly keep maximum brightness effective sunlight well bluetooth v50 connectivity heart rate detection night mode display settings weather settings software update option unpair several usage options order interference mode alarm music management stopwatch timer silent mode control music band volume next songs etc find phone alert loud battery important lipolymer 135 mah give backup 1015 days easily 0 100 almost 1 hour 40 min 30 min charge give almost 57 days backup cons system recognize symbols often see empty squares instead letters emotions sleep monitoring accurate fact readings taken reference cant answer calls notifications band,2019-09-22,4.0
44,customer_review-R2KT8YISJHKPBW,abhi,Defected charging cable,although tracker works fine charging cable received pathetic would hold press tracker band come pathetic product expected mi,2019-09-22,1.0
45,customer_review-R3F0Z7OIT0MOK,Narendra,Great product,great product thank mi,2019-09-22,5.0
46,customer_review-R12E2CKTE3JYU1,Amazon Customer,Quick delivery,awesome,2019-09-23,4.0
47,customer_review-R1NOQ7MHSERGRR,Vishal chopra,Bad product do not purchase this worst item,accuracy level poor want returned product,2019-09-25,1.0
48,customer_review-R1KK055Y2ZG8NT,rohit,Awesome band 👍👍👍,display battery awesome compare samsung fit using almost 1 year give battery life 4 days mi band 4 awesome every expect one con strap must three four colors choice,2019-10-02,5.0
49,customer_review-R87N0OWPOZD54,Ravi kumar,I LOVED IT...👌,guysfirst impression last impressionits totally amazing bandits works perfectly sensors working perfectly using till 3 dayswhen received itgo buy,2019-09-22,5.0
50,customer_review-R37MZLMA0TWXWS,Pawan Kumar,Defective battery,received product charged fully 330 pm paired updates till 530 pm battery went 75 percent major defect charged fully got drained completely hours requested replacement thankfully amazon agreed promptly replace waiting replacement arrive please note another band purchased son working well 3 mi band 3 house works well,2019-09-29,1.0
51,customer_review-R71GZH946EQR2,Vikas_Kumar,Waste of money,band gets disconnected every 15 minuteson addition using band 12 days observed band able set customised background seriously recommended company engineers work upon resolve problem soon possible,2019-09-22,1.0
52,customer_review-R5H7FRKQ2CM5P,Arjun patel,Not support in OnePlus phones,use oneplus 7 pro mi band 4 connect phone problem changing watch faces mi fit app oneplus phones problem watch faces changing,2019-09-25,1.0
53,customer_review-R35EBX34GMR05N,Akash Singh,Superb,awesome product thanks mi,2019-09-23,5.0
